date_key,customer_id,plan_tier,mrr
20250201,CUS-01694,Starter,130.68
20250201,CUS-01695,Starter,114.84
20250201,CUS-01701,Growth,1217.56
20250201,CUS-01703,Starter,99.0
20250201,CUS-01705,Starter,106.92
20250201,CUS-01707,Enterprise,7968.0
20250201,CUS-01708,Enterprise,33504.0
20250201,CUS-01710,Growth,1377.24
20250201,CUS-01711,Starter,106.92
20250201,CUS-01713,Starter,130.68
20250201,CUS-01716,Growth,1297.4
20250201,CUS-01719,Starter,99.0
20250201,CUS-01726,Starter,114.84
20250201,CUS-01730,Growth,938.12
20250201,CUS-01733,Growth,1057.88
20250201,CUS-01736,Starter,114.84
20250201,CUS-01738,Starter,122.76
20250201,CUS-01740,Enterprise,26400.0
20250201,CUS-01744,Starter,130.68
20250201,CUS-01745,Growth,1417.16
20250201,CUS-01748,Growth,1097.8
20250201,CUS-01749,Starter,130.68
20250201,CUS-01764,Starter,99.0
20250201,CUS-01765,Starter,130.68
20250201,CUS-01775,Starter,99.0
20250201,CUS-01776,Growth,898.2
20250201,CUS-01777,Growth,818.36
20250201,CUS-01784,Growth,658.68
20250201,CUS-01785,Starter,130.68
20250201,CUS-01794,Enterprise,54816.0
20250201,CUS-01796,Growth,938.12
20250201,CUS-01804,Growth,1137.72
20250201,CUS-01814,Starter,122.76
20250201,CUS-01816,Starter,122.76
20250201,CUS-01817,Growth,658.68
20250201,CUS-01821,Growth,1457.08
20250201,CUS-01824,Growth,1097.8
20250201,CUS-01834,Starter,130.68
20250201,CUS-01835,Starter,114.84
20250201,CUS-01839,Growth,898.2
20250201,CUS-01840,Starter,106.92
20250201,CUS-01843,Growth,1417.16
20250201,CUS-01850,Enterprise,13728.0
20250201,CUS-01864,Starter,99.0
20250201,CUS-01867,Starter,122.76
20250201,CUS-01878,Starter,106.92
20250201,CUS-01879,Starter,249.48
20250201,CUS-01885,Growth,669.43
20250201,CUS-01886,Growth,658.68
20250201,CUS-01887,Starter,130.68
20250201,CUS-01888,Growth,738.52
20250201,CUS-01889,Starter,114.84
20250201,CUS-01893,Starter,114.84
20250201,CUS-01898,Growth,1177.64
20250201,CUS-01899,Enterprise,16992.0
20250201,CUS-01902,Starter,106.92
20250201,CUS-01903,Enterprise,10848.0
20250201,CUS-01904,Starter,106.92
20250201,CUS-01905,Starter,130.68
20250201,CUS-01907,Growth,978.04
20250201,CUS-01909,Growth,1497.0
20250201,CUS-01911,Starter,106.92
20250201,CUS-01915,Starter,122.76
20250201,CUS-01917,Starter,99.0
20250201,CUS-01918,Starter,122.76
20250201,CUS-01919,Growth,978.04
20250201,CUS-01922,Starter,122.76
20250201,CUS-01923,Starter,114.84
20250201,CUS-01924,Growth,1337.32
20250201,CUS-01925,Starter,106.92
20250201,CUS-01928,Starter,99.0
20250201,CUS-01929,Growth,1497.0
20250201,CUS-01934,Starter,99.0
20250201,CUS-01944,Starter,130.68
20250201,CUS-01946,Starter,122.76
20250201,CUS-01948,Growth,1616.76
20250201,CUS-01960,Starter,114.84
20250201,CUS-01963,Growth,978.04
20250201,CUS-01966,Growth,1856.28
20250201,CUS-01972,Starter,106.92
20250201,CUS-01973,Growth,818.36
20250201,CUS-01980,Growth,658.68
20250201,CUS-01985,Growth,1656.68
20250201,CUS-01986,Growth,978.04
20250201,CUS-01990,Starter,106.92
20250201,CUS-01991,Starter,114.84
20250201,CUS-01992,Starter,114.84
20250201,CUS-01993,Starter,114.84
20250201,CUS-01997,Starter,114.84
20250201,CUS-01999,Growth,1057.88
20250201,CUS-02005,Starter,130.68
20250201,CUS-02010,Starter,99.0
20250201,CUS-02016,Starter,99.0
20250201,CUS-02017,Starter,114.84
20250201,CUS-02019,Starter,99.0
20250201,CUS-02023,Growth,1417.16
20250201,CUS-02032,Growth,1217.56
20250201,CUS-02034,Growth,1137.72
20250201,CUS-02039,Enterprise,11808.0
20250201,CUS-02040,Growth,1616.76
20250201,CUS-02045,Growth,938.12
20250201,CUS-02046,Starter,122.76
20250201,CUS-02048,Growth,1017.96
20250201,CUS-02051,Starter,106.92
20250201,CUS-02052,Enterprise,21792.0
20250201,CUS-02053,Starter,99.0
20250201,CUS-02056,Starter,122.76
20250201,CUS-02058,Growth,1457.08
20250201,CUS-02059,Growth,1497.0
20250201,CUS-02060,Starter,122.76
20250201,CUS-02063,Starter,114.84
20250201,CUS-02065,Starter,122.76
20250201,CUS-02072,Growth,1097.8
20250201,CUS-02076,Starter,106.92
20250201,CUS-02087,Enterprise,8160.0
20250201,CUS-02088,Starter,122.76
20250201,CUS-02094,Growth,738.52
20250201,CUS-02097,Starter,122.76
20250201,CUS-02102,Starter,99.0
20250201,CUS-02107,Starter,99.0
20250201,CUS-02109,Growth,978.04
20250201,CUS-02115,Enterprise,42912.0
20250201,CUS-02119,Growth,818.36
20250201,CUS-02120,Growth,658.68
20250201,CUS-02121,Growth,858.28
20250201,CUS-02122,Enterprise,7968.0
20250201,CUS-02124,Starter,114.84
20250201,CUS-02127,Starter,106.92
20250201,CUS-02130,Starter,122.76
20250201,CUS-02136,Starter,130.68
20250201,CUS-02138,Growth,1616.76
20250201,CUS-02141,Starter,106.92
20250201,CUS-02143,Enterprise,9504.0
20250201,CUS-02144,Starter,122.76
20250201,CUS-02149,Enterprise,31776.0
20250201,CUS-02150,Growth,818.36
20250201,CUS-02153,Growth,658.68
20250201,CUS-02154,Starter,99.0
20250201,CUS-02158,Growth,1057.88
20250201,CUS-02163,Growth,1337.32
20250201,CUS-02172,Starter,99.0
20250201,CUS-02174,Starter,114.84
20250201,CUS-02176,Starter,99.0
20250201,CUS-02177,Growth,858.28
20250201,CUS-02178,Growth,1377.24
20250201,CUS-02180,Starter,114.84
20250201,CUS-02182,Starter,130.68
20250201,CUS-02185,Starter,130.68
20250201,CUS-02194,Growth,858.28
20250201,CUS-02204,Starter,130.68
20250201,CUS-02206,Starter,114.84
20250201,CUS-02207,Starter,138.6
20250201,CUS-02210,Enterprise,7968.0
20250201,CUS-02217,Growth,1457.08
20250201,CUS-02218,Growth,858.28
20250201,CUS-02220,Starter,130.68
20250201,CUS-02222,Growth,1417.16
20250201,CUS-02223,Growth,1137.72
20250201,CUS-02225,Growth,1017.96
20250201,CUS-02232,Growth,1177.64
20250201,CUS-02241,Growth,738.52
20250201,CUS-02242,Growth,658.68
20250201,CUS-02248,Starter,130.68
20250201,CUS-02251,Growth,658.68
20250201,CUS-02259,Growth,1576.84
20250201,CUS-02260,Enterprise,20064.0
20250201,CUS-02265,Growth,1057.88
20250201,CUS-02268,Enterprise,40224.0
20250201,CUS-02269,Growth,778.44
20250201,CUS-02275,Growth,1497.0
20250201,CUS-02278,Enterprise,19296.0
20250201,CUS-02294,Growth,1177.64
20250201,CUS-02298,Starter,114.84
20250201,CUS-02302,Starter,122.76
20250201,CUS-02307,Growth,1337.32
20250201,CUS-02308,Starter,106.92
20250201,CUS-02312,Starter,106.92
20250201,CUS-02313,Growth,1457.08
20250201,CUS-02315,Starter,106.92
20250201,CUS-02318,Starter,138.6
20250201,CUS-02329,Starter,99.0
20250201,CUS-02333,Growth,1536.92
20250201,CUS-02339,Growth,1497.0
20250201,CUS-02344,Starter,99.0
20250201,CUS-02346,Starter,99.0
20250201,CUS-02351,Enterprise,38304.0
20250201,CUS-02356,Starter,130.68
20250201,CUS-02368,Growth,978.04
20250201,CUS-02371,Starter,138.6
20250201,CUS-02373,Growth,1217.56
20250201,CUS-02392,Starter,122.76
20250201,CUS-02394,Growth,818.36
20250201,CUS-02395,Starter,114.84
20250201,CUS-02398,Growth,738.52
20250201,CUS-02399,Growth,898.2
20250201,CUS-02400,Growth,1457.08
20250201,CUS-02403,Starter,130.68
20250201,CUS-02409,Starter,99.0
20250201,CUS-02411,Enterprise,21216.0
20250201,CUS-02412,Starter,106.92
20250201,CUS-02416,Growth,738.52
20250201,CUS-02418,Growth,1337.32
20250201,CUS-02422,Starter,106.92
20250201,CUS-02424,Growth,1457.08
20250201,CUS-02430,Growth,1337.32
20250201,CUS-02431,Starter,154.44
20250201,CUS-02432,Growth,1417.16
20250201,CUS-02437,Growth,1377.24
20250201,CUS-02444,Starter,122.76
20250201,CUS-02445,Growth,818.36
20250201,CUS-02467,Enterprise,7968.0
20250201,CUS-02471,Starter,106.92
20250201,CUS-02476,Starter,122.76
20250201,CUS-02482,Growth,1497.0
20250201,CUS-02483,Growth,1576.84
20250201,CUS-02493,Starter,99.0
20250201,CUS-02497,Growth,858.28
20250201,CUS-02499,Starter,130.68
20250201,CUS-02501,Starter,130.68
20250201,CUS-02511,Growth,1536.92
20250201,CUS-02517,Growth,978.04
20250201,CUS-02521,Enterprise,38496.0
20250201,CUS-02527,Starter,106.92
20250201,CUS-02528,Starter,130.68
20250201,CUS-02531,Starter,122.76
20250201,CUS-02533,Starter,146.52
20250201,CUS-02534,Starter,106.92
20250201,CUS-02539,Starter,122.76
20250201,CUS-02540,Growth,738.52
20250201,CUS-02544,Growth,1417.16
20250201,CUS-02549,Starter,146.52
20250201,CUS-02551,Growth,1297.4
20250201,CUS-02556,Growth,1616.76
20250201,CUS-02557,Starter,114.84
20250201,CUS-02561,Growth,1497.0
20250201,CUS-02562,Enterprise,7968.0
20250201,CUS-02567,Growth,1417.16
20250201,CUS-02573,Growth,778.44
20250201,CUS-02574,Starter,114.84
20250201,CUS-02575,Growth,1536.92
20250201,CUS-02583,Starter,99.0
20250201,CUS-02584,Growth,858.28
20250201,CUS-02588,Starter,99.0
20250201,CUS-02590,Starter,106.92
20250201,CUS-02599,Growth,1097.8
20250201,CUS-02617,Growth,1097.8
20250201,CUS-02618,Enterprise,30240.0
20250201,CUS-02621,Starter,130.68
20250201,CUS-02626,Enterprise,9888.0
20250201,CUS-02629,Growth,1457.08
20250201,CUS-02637,Growth,1137.72
20250201,CUS-02639,Starter,114.84
20250201,CUS-02640,Starter,130.68
20250201,CUS-02642,Growth,1345.07
20250201,CUS-02644,Starter,99.0
20250201,CUS-02646,Starter,130.68
20250201,CUS-02659,Growth,1217.56
20250201,CUS-02662,Starter,130.68
20250201,CUS-02667,Growth,898.2
20250201,CUS-02668,Starter,114.84
20250201,CUS-02670,Enterprise,26400.0
20250201,CUS-02676,Starter,114.84
20250201,CUS-02680,Enterprise,34080.0
20250201,CUS-02687,Growth,1377.24
20250201,CUS-02692,Growth,1576.84
20250201,CUS-02700,Growth,1736.52
20250201,CUS-02701,Growth,778.44
20250201,CUS-02713,Starter,130.68
20250201,CUS-02718,Growth,1536.92
20250201,CUS-02720,Starter,99.0
20250201,CUS-02730,Starter,106.92
20250201,CUS-02735,Starter,130.68
20250201,CUS-02740,Growth,1137.72
20250201,CUS-02744,Starter,99.0
20250201,CUS-02749,Starter,99.0
20250201,CUS-02751,Growth,1616.76
20250201,CUS-02752,Starter,122.76
20250201,CUS-02753,Growth,778.44
20250201,CUS-02756,Starter,122.76
20250201,CUS-02760,Starter,122.76
20250201,CUS-02764,Starter,130.68
20250201,CUS-02765,Growth,1576.84
20250201,CUS-02767,Starter,114.84
20250201,CUS-02773,Starter,122.76
20250201,CUS-02774,Growth,1177.64
20250201,CUS-02778,Starter,106.92
20250201,CUS-02781,Starter,130.68
20250201,CUS-02783,Growth,938.12
20250201,CUS-02788,Growth,1497.0
20250201,CUS-02808,Growth,938.12
20250201,CUS-02812,Starter,114.84
20250201,CUS-02817,Growth,1137.72
20250201,CUS-02818,Starter,130.68
20250201,CUS-02819,Starter,99.0
20250201,CUS-02821,Starter,130.68
20250201,CUS-02822,Growth,1217.56
20250201,CUS-02823,Starter,106.92
20250201,CUS-02829,Growth,1536.92
20250201,CUS-02831,Starter,122.76
20250201,CUS-02840,Starter,106.92
20250201,CUS-02844,Starter,122.76
20250201,CUS-02848,Starter,99.0
20250201,CUS-02854,Growth,1097.8
20250201,CUS-02855,Enterprise,37152.0
20250201,CUS-02857,Starter,99.0
20250201,CUS-02862,Starter,99.0
20250201,CUS-02864,Growth,658.68
20250201,CUS-02870,Enterprise,27360.0
20250201,CUS-02872,Starter,130.68
20250201,CUS-02874,Growth,1337.32
20250201,CUS-02876,Starter,130.68
20250201,CUS-02877,Growth,698.6
20250201,CUS-02880,Starter,106.92
20250201,CUS-02882,Starter,122.76
20250201,CUS-02889,Starter,130.68
20250201,CUS-02891,Starter,122.76
20250201,CUS-02894,Growth,858.28
20250201,CUS-02895,Starter,146.52
20250201,CUS-02898,Growth,658.68
20250201,CUS-02899,Growth,1377.24
20250201,CUS-02900,Starter,99.0
20250201,CUS-02901,Starter,106.92
20250201,CUS-02904,Starter,122.76
20250201,CUS-02909,Enterprise,7968.0
20250201,CUS-02920,Enterprise,62496.0
20250201,CUS-02924,Growth,1536.92
20250201,CUS-02927,Starter,114.84
20250201,CUS-02933,Growth,978.04
20250201,CUS-02935,Enterprise,37728.0
20250201,CUS-02936,Starter,130.68
20250201,CUS-02937,Starter,106.92
20250201,CUS-02938,Growth,898.2
20250201,CUS-02942,Growth,1337.32
20250201,CUS-02946,Growth,738.52
20250201,CUS-02947,Growth,1257.48
20250201,CUS-02950,Growth,1297.4
20250201,CUS-02956,Growth,858.28
20250201,CUS-02960,Growth,1217.56
20250201,CUS-02966,Starter,122.76
20250201,CUS-02968,Enterprise,26208.0
20250201,CUS-02969,Growth,978.04
20250201,CUS-02970,Enterprise,36768.0
20250201,CUS-02971,Enterprise,29856.0
20250201,CUS-02975,Starter,106.92
20250201,CUS-02987,Starter,130.68
20250201,CUS-02993,Starter,99.0
20250201,CUS-02994,Starter,99.0
20250201,CUS-02998,Growth,1337.32
20250201,CUS-02999,Growth,1377.24
20250201,CUS-03000,Starter,106.92
20250201,CUS-03001,Growth,1137.72
20250201,CUS-03003,Growth,1217.56
20250201,CUS-03005,Starter,114.84
20250201,CUS-03006,Starter,122.76
20250201,CUS-03008,Starter,114.84
20250201,CUS-03014,Starter,114.84
20250201,CUS-03020,Growth,1137.72
20250201,CUS-03022,Starter,130.68
20250201,CUS-03027,Starter,122.76
20250201,CUS-03030,Starter,106.92
20250201,CUS-03036,Enterprise,40416.0
20250201,CUS-03043,Enterprise,20256.0
20250201,CUS-03045,Growth,2175.64
20250201,CUS-03048,Starter,130.68
20250201,CUS-03050,Starter,130.68
20250201,CUS-03051,Growth,658.68
20250201,CUS-03052,Growth,658.68
20250201,CUS-03054,Starter,106.92
20250201,CUS-03060,Starter,106.92
20250201,CUS-03061,Growth,1497.0
20250201,CUS-03065,Growth,858.28
20250201,CUS-03067,Enterprise,34464.0
20250201,CUS-03069,Starter,114.84
20250201,CUS-03072,Growth,1297.4
20250201,CUS-03086,Starter,106.92
20250201,CUS-03095,Starter,122.76
20250201,CUS-03096,Growth,1257.48
20250201,CUS-03097,Starter,106.92
20250201,CUS-03102,Growth,2015.96
20250201,CUS-03104,Growth,1217.56
20250201,CUS-03121,Starter,122.76
20250201,CUS-03125,Starter,130.68
20250201,CUS-03133,Enterprise,21600.0
20250201,CUS-03136,Starter,114.84
20250201,CUS-03138,Growth,1457.08
20250201,CUS-03147,Enterprise,7968.0
20250201,CUS-03148,Starter,130.68
20250201,CUS-03161,Starter,130.68
20250201,CUS-03168,Growth,898.2
20250201,CUS-03170,Growth,1097.8
20250201,CUS-03177,Growth,1017.96
20250201,CUS-03178,Growth,1137.72
20250201,CUS-03179,Growth,1177.64
20250201,CUS-03187,Starter,122.76
20250201,CUS-03201,Starter,130.68
20250201,CUS-03202,Starter,99.0
20250201,CUS-03206,Growth,698.6
20250201,CUS-03207,Starter,122.76
20250201,CUS-03212,Growth,858.28
20250201,CUS-03213,Starter,106.92
20250201,CUS-03214,Growth,858.28
20250201,CUS-03216,Starter,99.0
20250201,CUS-03217,Growth,1017.96
20250201,CUS-03222,Growth,1097.8
20250201,CUS-03228,Enterprise,14496.0
20250201,CUS-03231,Enterprise,54432.0
20250201,CUS-03233,Starter,99.0
20250201,CUS-03235,Growth,1057.88
20250201,CUS-03236,Starter,162.36
20250201,CUS-03242,Growth,818.36
20250201,CUS-03245,Starter,114.84
20250201,CUS-03247,Growth,698.6
20250201,CUS-03250,Growth,938.12
20250201,CUS-03255,Starter,99.0
20250201,CUS-03256,Growth,1097.8
20250201,CUS-03257,Growth,1417.16
20250201,CUS-03260,Growth,698.6
20250201,CUS-03262,Growth,2135.72
20250201,CUS-03265,Starter,99.0
20250201,CUS-03274,Growth,658.68
20250201,CUS-03275,Enterprise,20448.0
20250201,CUS-03281,Starter,114.84
20250201,CUS-03284,Starter,114.84
20250201,CUS-03285,Growth,1257.48
20250201,CUS-03288,Growth,1097.8
20250201,CUS-03304,Starter,99.0
20250201,CUS-03306,Starter,130.68
20250201,CUS-03313,Starter,130.68
20250201,CUS-03314,Starter,122.76
20250201,CUS-03317,Growth,1017.96
20250201,CUS-03332,Enterprise,33504.0
20250201,CUS-03336,Starter,122.76
20250201,CUS-03344,Growth,1457.08
20250201,CUS-03346,Growth,1337.32
20250201,CUS-03349,Enterprise,13728.0
20250201,CUS-03352,Enterprise,24288.0
20250201,CUS-03355,Growth,1337.32
20250201,CUS-03359,Starter,130.68
20250201,CUS-03360,Starter,114.84
20250201,CUS-03369,Growth,1177.64
20250201,CUS-03371,Starter,106.92
20250201,CUS-03372,Starter,106.92
20250201,CUS-03374,Starter,99.0
20250201,CUS-03375,Enterprise,26016.0
20250201,CUS-03377,Enterprise,10272.0
20250201,CUS-03378,Growth,978.04
20250201,CUS-03399,Growth,658.68
20250201,CUS-03415,Growth,978.04
20250201,CUS-03420,Growth,1097.8
20250201,CUS-03423,Growth,1536.92
20250201,CUS-03425,Starter,99.0
20250201,CUS-03426,Starter,130.68
20250201,CUS-03427,Growth,1257.48
20250201,CUS-03428,Starter,122.76
20250201,CUS-03433,Growth,1017.96
20250201,CUS-03439,Enterprise,27936.0
20250201,CUS-03440,Starter,130.68
20250201,CUS-03441,Starter,114.84
20250201,CUS-03444,Starter,114.84
20250201,CUS-03445,Starter,130.68
20250201,CUS-03448,Starter,99.0
20250201,CUS-03462,Starter,130.68
20250201,CUS-03466,Growth,1217.56
20250201,CUS-03467,Growth,738.52
20250201,CUS-03469,Growth,1297.4
20250201,CUS-03473,Starter,99.0
20250201,CUS-03477,Enterprise,31776.0
20250201,CUS-03478,Starter,99.0
20250201,CUS-03484,Starter,130.68
20250201,CUS-03491,Growth,698.6
20250201,CUS-03493,Starter,122.76
20250201,CUS-03497,Enterprise,16800.0
20250201,CUS-03503,Starter,122.76
20250201,CUS-03504,Starter,99.0
20250201,CUS-03507,Growth,1177.64
20250201,CUS-03508,Enterprise,38496.0
20250201,CUS-03520,Growth,1337.32
20250201,CUS-03526,Enterprise,33120.0
20250201,CUS-03529,Starter,122.76
20250201,CUS-03534,Starter,99.0
20250201,CUS-03536,Growth,778.44
20250201,CUS-03543,Starter,130.68
20250201,CUS-03550,Starter,122.76
20250201,CUS-03553,Enterprise,11616.0
20250201,CUS-03557,Growth,1057.88
20250201,CUS-03558,Growth,1536.92
20250201,CUS-03562,Enterprise,7968.0
20250201,CUS-03563,Growth,1417.16
20250201,CUS-03564,Enterprise,14304.0
20250201,CUS-03570,Growth,978.04
20250201,CUS-03571,Growth,978.04
20250201,CUS-03573,Starter,130.68
20250201,CUS-03578,Starter,122.76
20250201,CUS-03579,Starter,114.84
20250201,CUS-03592,Starter,122.76
20250201,CUS-03598,Starter,106.92
20250201,CUS-03599,Starter,106.92
20250201,CUS-03600,Growth,658.68
20250201,CUS-03601,Growth,1536.92
20250201,CUS-03602,Starter,106.92
20250201,CUS-03606,Enterprise,29856.0
20250201,CUS-03607,Growth,1497.0
20250201,CUS-03619,Enterprise,19104.0
20250201,CUS-03620,Growth,858.28
20250201,CUS-03626,Growth,1616.76
20250201,CUS-03628,Growth,1536.92
20250201,CUS-03641,Growth,1177.64
20250201,CUS-03642,Starter,99.0
20250201,CUS-03646,Growth,818.36
20250201,CUS-03648,Starter,130.68
20250201,CUS-03649,Starter,130.68
20250201,CUS-03659,Starter,138.6
20250201,CUS-03662,Starter,106.92
20250201,CUS-03666,Starter,130.68
20250201,CUS-03670,Starter,114.84
20250201,CUS-03671,Growth,978.04
20250201,CUS-03673,Starter,122.76
20250201,CUS-03678,Growth,1137.72
20250201,CUS-03681,Starter,122.76
20250201,CUS-03684,Starter,114.84
20250201,CUS-03688,Starter,122.76
20250201,CUS-03689,Growth,1017.96
20250201,CUS-03690,Growth,1097.8
20250201,CUS-03695,Growth,1137.72
20250201,CUS-03696,Growth,1217.56
20250201,CUS-03700,Growth,658.68
20250201,CUS-03702,Growth,1616.76
20250201,CUS-03703,Starter,99.0
20250201,CUS-03712,Starter,114.84
20250201,CUS-03714,Starter,99.0
20250201,CUS-03717,Growth,2095.8
20250201,CUS-03720,Growth,698.6
20250201,CUS-03721,Enterprise,7968.0
20250201,CUS-03722,Growth,1017.96
20250201,CUS-03724,Growth,1097.8
20250201,CUS-03727,Starter,106.92
20250201,CUS-03733,Growth,1337.32
20250201,CUS-03741,Enterprise,27360.0
20250201,CUS-03752,Growth,978.04
20250201,CUS-03753,Enterprise,32352.0
20250201,CUS-03754,Growth,938.12
20250201,CUS-03765,Starter,122.76
20250201,CUS-03769,Growth,778.44
20250201,CUS-03772,Starter,99.0
20250201,CUS-03775,Enterprise,30240.0
20250201,CUS-03779,Growth,658.68
20250201,CUS-03782,Growth,1217.56
20250201,CUS-03783,Starter,99.0
20250201,CUS-03792,Starter,122.76
20250201,CUS-03794,Growth,738.52
20250201,CUS-03806,Starter,106.92
20250201,CUS-03807,Starter,99.0
20250201,CUS-03814,Starter,122.76
20250201,CUS-03821,Enterprise,12960.0
20250201,CUS-03834,Starter,114.84
20250201,CUS-03844,Growth,978.04
20250201,CUS-03846,Growth,738.52
20250201,CUS-03850,Growth,1536.92
20250201,CUS-03852,Growth,818.36
20250201,CUS-03853,Starter,106.92
20250201,CUS-03854,Starter,130.68
20250201,CUS-03860,Starter,106.92
20250201,CUS-03870,Starter,122.76
20250201,CUS-03882,Growth,778.44
20250201,CUS-03885,Growth,1057.88
20250201,CUS-03886,Starter,130.68
20250201,CUS-03888,Starter,106.92
20250201,CUS-03889,Starter,114.84
20250201,CUS-03901,Starter,130.68
20250201,CUS-03906,Starter,106.92
20250201,CUS-03907,Growth,1017.96
20250201,CUS-03916,Starter,130.68
20250201,CUS-03921,Growth,898.2
20250201,CUS-03922,Starter,130.68
20250201,CUS-03926,Enterprise,24864.0
20250201,CUS-03932,Starter,130.68
20250201,CUS-03939,Starter,138.6
20250201,CUS-03940,Growth,1257.48
20250201,CUS-03943,Enterprise,7968.0
20250201,CUS-03944,Growth,1257.48
20250201,CUS-03945,Growth,1457.08
20250201,CUS-03948,Starter,99.0
20250201,CUS-03951,Starter,130.68
20250201,CUS-03960,Growth,1616.76
20250201,CUS-03967,Growth,1177.64
20250201,CUS-03968,Starter,114.84
20250201,CUS-03970,Starter,154.44
20250201,CUS-03972,Growth,1616.76
20250201,CUS-03973,Starter,114.84
20250201,CUS-03977,Growth,738.52
20250201,CUS-03980,Enterprise,17184.0
20250201,CUS-03981,Starter,99.0
20250201,CUS-03985,Enterprise,10080.0
20250201,CUS-03990,Growth,658.68
20250201,CUS-03991,Growth,698.6
20250201,CUS-03992,Growth,858.28
20250201,CUS-03993,Starter,114.84
20250201,CUS-03997,Starter,130.68
20250201,CUS-03998,Starter,114.84
20250201,CUS-03999,Starter,106.92
20250201,CUS-04000,Starter,99.0
20250201,CUS-04001,Starter,122.76
20250201,CUS-04011,Growth,738.52
20250201,CUS-04018,Growth,938.12
20250201,CUS-04022,Starter,106.92
20250201,CUS-04023,Growth,1017.96
20250201,CUS-04030,Growth,1257.48
20250201,CUS-04031,Growth,1097.8
20250201,CUS-04045,Growth,938.12
20250201,CUS-04046,Enterprise,20640.0
20250201,CUS-04047,Starter,114.84
20250201,CUS-04054,Growth,1536.92
20250201,CUS-04065,Growth,1217.56
20250201,CUS-04069,Growth,1057.88
20250201,CUS-04070,Starter,122.76
20250201,CUS-04074,Starter,146.52
20250201,CUS-04076,Growth,1497.0
20250201,CUS-04077,Enterprise,14496.0
20250201,CUS-04079,Growth,898.2
20250201,CUS-04080,Growth,818.36
20250201,CUS-04086,Growth,1097.8
20250201,CUS-04088,Growth,658.68
20250201,CUS-04091,Growth,1696.6
20250201,CUS-04093,Starter,106.92
20250201,CUS-04095,Starter,115.29
20250201,CUS-04098,Enterprise,37728.0
20250201,CUS-04099,Growth,1536.92
20250201,CUS-04102,Growth,658.68
20250201,CUS-04103,Starter,99.0
20250201,CUS-04107,Growth,1057.88
20250201,CUS-04109,Growth,1616.76
20250201,CUS-04112,Starter,130.68
20250201,CUS-04113,Starter,130.68
20250201,CUS-04115,Growth,1137.72
20250201,CUS-04119,Growth,1576.84
20250201,CUS-04123,Starter,106.92
20250201,CUS-04127,Growth,1337.32
20250201,CUS-04129,Growth,818.36
20250201,CUS-04130,Enterprise,37920.0
20250201,CUS-04131,Growth,818.36
20250201,CUS-04139,Starter,130.68
20250201,CUS-04140,Growth,818.36
20250201,CUS-04163,Starter,99.0
20250201,CUS-04165,Enterprise,16032.0
20250201,CUS-04176,Enterprise,24480.0
20250201,CUS-04177,Growth,1097.8
20250201,CUS-04182,Starter,99.0
20250201,CUS-04190,Enterprise,26016.0
20250201,CUS-04193,Starter,114.84
20250201,CUS-04199,Growth,1177.64
20250201,CUS-04203,Starter,106.92
20250201,CUS-04208,Enterprise,16032.0
20250201,CUS-04211,Growth,1936.12
20250201,CUS-04213,Growth,938.12
20250201,CUS-04214,Starter,122.76
20250201,CUS-04216,Growth,738.52
20250201,CUS-04218,Growth,1017.96
20250201,CUS-04219,Starter,130.68
20250201,CUS-04234,Starter,130.68
20250201,CUS-04236,Starter,99.0
20250201,CUS-04239,Starter,114.84
20250201,CUS-04241,Starter,130.68
20250201,CUS-04249,Starter,122.76
20250201,CUS-04258,Starter,130.68
20250201,CUS-04262,Starter,99.0
20250201,CUS-04266,Growth,1337.32
20250201,CUS-04271,Starter,114.84
20250201,CUS-04275,Growth,1377.24
20250201,CUS-04277,Starter,138.6
20250201,CUS-04285,Growth,658.68
20250201,CUS-04292,Growth,978.04
20250201,CUS-04294,Starter,106.92
20250201,CUS-04295,Starter,130.68
20250201,CUS-04297,Growth,1137.72
20250201,CUS-04299,Starter,130.68
20250201,CUS-04305,Growth,1776.44
20250201,CUS-04316,Enterprise,34272.0
20250201,CUS-04319,Growth,2055.88
20250201,CUS-04320,Growth,938.12
20250201,CUS-04323,Enterprise,7968.0
20250201,CUS-04324,Growth,1097.8
20250201,CUS-04325,Growth,1337.32
20250201,CUS-04327,Growth,1057.88
20250201,CUS-04334,Starter,130.68
20250201,CUS-04335,Starter,122.76
20250201,CUS-04336,Starter,122.76
20250201,CUS-04338,Starter,122.76
20250201,CUS-04342,Starter,114.84
20250201,CUS-04343,Starter,114.84
20250201,CUS-04347,Growth,1536.92
20250201,CUS-04350,Starter,99.0
20250201,CUS-04351,Starter,114.84
20250201,CUS-04353,Growth,858.28
20250201,CUS-04355,Growth,1257.48
20250201,CUS-04356,Growth,1017.96
20250201,CUS-04357,Growth,890.6
20250201,CUS-04358,Growth,1497.0
20250201,CUS-04359,Growth,658.68
20250201,CUS-04362,Starter,130.68
20250201,CUS-04363,Starter,154.44
20250201,CUS-04380,Growth,738.52
20250201,CUS-04384,Starter,122.76
20250201,CUS-04391,Starter,99.0
20250201,CUS-04393,Growth,1217.56
20250201,CUS-04394,Starter,130.68
20250201,CUS-04401,Starter,114.84
20250201,CUS-04403,Growth,898.2
20250201,CUS-04404,Enterprise,23136.0
20250201,CUS-04410,Starter,106.92
20250201,CUS-04442,Growth,818.36
20250201,CUS-04450,Growth,858.28
20250201,CUS-04451,Growth,1017.96
20250201,CUS-04454,Growth,938.12
